stop_id,stop_code,stop_name,stop_lat,stop_lon,routes,district_id,patterns,municipality_id
020497,,Cova Da Piedade ( Elvas ) Hospital,38.673515,-9.154358,"{3040_0, 3040_1, 3041_0, 3505_0, 3508_0, 3509_0, 3509_1, 3510_0, 3511_0, 3511_1, 3512_0, 3513_0, 3513_1, 3514_0, 3535_0, 3536_0, 3605_0, 3701_0, 3708_0}",15,"{3040_0_1, 3040_1_1, 3041_0_1, 3505_0_1, 3508_0_1, 3509_0_1, 3509_1_1, 3510_0_1, 3511_0_1, 3511_1_1, 3512_0_1, 3513_0_1, 3513_1_1, 3514_0_1, 3535_0_1, 3536_0_1, 3605_0_1, 3701_0_1, 3708_0_1}",1503
020499,,Laranjeiro ( Avenida 23 De Julho ) . ( Há correspondência ) com o métro ligeiro,38.66421,-9.159643,"{3013_0, 3040_0, 3040_1, 3505_0, 3508_0, 3508_3, 3509_0, 3509_1, 3510_0, 3511_0, 3512_0, 3513_0, 3513_1, 3514_0, 3535_0, 3536_0, 3605_0, 3715_0, 3717_0}",15,"{3013_0_2, 3040_0_2, 3040_1_2, 3505_0_2, 3508_0_2, 3508_3_2, 3509_0_2, 3509_1_2, 3510_0_2, 3511_0_2, 3512_0_2, 3513_0_2, 3513_1_2, 3514_0_2, 3535_0_2, 3536_0_2, 3605_0_2, 3715_0_2, 3717_0_2}",1503
020500,,Laranjeiro ( Avenida 23 De Julho ) . ( Há correspondência ) com o métro ligeiro,38.663951,-9.159742,"{3013_0, 3040_0, 3040_1, 3505_0, 3508_0, 3509_0, 3509_1, 3510_0, 3511_0, 3511_1, 3512_0, 3513_0, 3513_1, 3514_0, 3535_0, 3536_0, 3605_0, 3715_0, 3717_0}",15,"{3013_0_1, 3040_0_1, 3040_1_1, 3505_0_1, 3508_0_1, 3509_0_1, 3509_1_1, 3510_0_1, 3511_0_1, 3511_1_1, 3512_0_1, 3513_0_1, 3513_1_1, 3514_0_1, 3535_0_1, 3536_0_1, 3605_0_1, 3715_0_1, 3717_0_1}",1503
020501,,Laranjeiro Rua Cruz Vermelha 7 Á ( Escola ) . ( Há correspondência ) com o métro ligeiro,38.660561,-9.158193,"{3023_0, 3510_0, 3513_0, 3513_1}",15,"{3023_0_1, 3510_0_2, 3513_0_2, 3513_1_2}",1503
020502,,Laranjeiro Rua Cruz Vermelha 7 Á ( Escola ) . ( Há correspondência ) com o métro ligeiro,38.660734,-9.158156,"{3023_0, 3510_0, 3513_0, 3513_1}",15,"{3023_0_2, 3510_0_1, 3513_0_1, 3513_1_1}",1503
020503,,Feijó ( Alameda Guerra Junqueiro 25 B ),38.659425,-9.159353,"{3023_0, 3510_0, 3513_0, 3513_1}",15,"{3023_0_1, 3510_0_2, 3513_0_2, 3513_1_2}",1503
020504,,Feijó ( Alameda Guerra Junqueiro 25 B ),38.659238,-9.159527,"{3023_0, 3510_0, 3513_0, 3513_1}",15,"{3023_0_2, 3510_0_1, 3513_0_1, 3513_1_1}",1503
020505,,Feijó ( Rua Castanheiros N 13 B ) Jardim,38.657493,-9.158292,"{3510_0, 3513_0, 3513_1, 3706_0}",15,"{3510_0_2, 3513_0_2, 3513_1_2, 3706_0_1}",1503
020506,,Feijó ( Rua Castanheiros N 13 B ) Jardim,38.65737,-9.158332,"{3510_0, 3513_0, 3513_1, 3706_0}",15,"{3510_0_1, 3513_0_1, 3513_1_1, 3706_0_2}",1503
020507,,Feijó Rua Castanheiros 39 ( Espaço Cidadão ),38.654786,-9.157772,"{3510_0, 3513_0, 3513_1, 3706_0}",15,"{3510_0_2, 3513_0_2, 3513_1_2, 3706_0_1}",1503
020508,,Feijó Rua Castanheiros 39 ( Espaço Cidadão ),38.654615,-9.157866,"{3510_0, 3513_0, 3513_1, 3706_0}",15,"{3510_0_1, 3513_0_1, 3513_1_1, 3706_0_2}",1503
020509,,Laranjeiro ( Rua Isidoro Ferreira ) Farmácia,38.65319,-9.158271,"{3013_0, 3040_0, 3040_1, 3041_0, 3506_0, 3510_0, 3513_0, 3513_1, 3520_0, 3706_0, 3715_0}",15,"{3013_0_1, 3040_0_1, 3040_1_1, 3041_0_1, 3506_0_2, 3510_0_1, 3513_0_1, 3513_1_1, 3520_0_2, 3706_0_2, 3715_0_1}",1503
020510,,Laranjeiro ( Rua Isidoro Ferreira ) Farmácia,38.653329,-9.157933,"{3013_0, 3040_0, 3040_1, 3041_0, 3506_0, 3510_0, 3513_0, 3513_1, 3520_0, 3706_0, 3715_0}",15,"{3013_0_2, 3040_0_2, 3040_1_2, 3041_0_2, 3506_0_1, 3510_0_2, 3513_0_2, 3513_1_2, 3520_0_1, 3706_0_1, 3715_0_2}",1503
020511,,Feijó Práça Francisco Taborda ( Parque/rotunda ),38.651567,-9.160373,"{3013_0, 3041_0, 3506_0, 3510_0, 3513_0, 3513_1, 3517_0}",15,"{3013_0_2, 3041_0_2, 3506_0_1, 3510_0_2, 3513_0_2, 3513_1_2, 3517_0_1}",1503
020512,,Feijó Práça Francisco Taborda ( Parque/rotunda ),38.651786,-9.160508,"{3013_0, 3040_0, 3040_1, 3041_0, 3506_0, 3520_0, 3525_0, 3706_0}",15,"{3013_0_1, 3040_0_1, 3040_1_1, 3041_0_1, 3506_0_2, 3520_0_2, 3525_0_2, 3706_0_2}",1503
020513,,Feijó ( Rua Alembrança ) Escola Segundo E Terceiro Ciclo,38.651961,-9.16277,"{3013_0, 3517_0, 3520_0, 3706_0}",15,"{3013_0_1, 3517_0_2, 3520_0_2, 3706_0_2}",1503
020515,,Feijó ( Rua Alembrança 29 Cê ),38.653096,-9.16569,"{3013_0, 3517_0, 3520_0, 3706_0}",15,"{3013_0_1, 3517_0_2, 3520_0_2, 3706_0_2}",1503
020516,,Feijó ( Rua Alembrança 29 Cê ),38.652916,-9.165115,"{3013_0, 3040_0, 3040_1, 3517_0, 3520_0, 3706_0}",15,"{3013_0_2, 3040_0_1, 3040_0_2, 3040_1_1, 3040_1_2, 3517_0_1, 3520_0_1, 3706_0_1}",1503
020517,,Feijó ( Mercado Levante ) Avenida Doutor António Elvas,38.655071,-9.166592,"{3013_0, 3023_0, 3024_0, 3040_0, 3040_1, 3041_0}",15,"{3013_0_2, 3023_0_1, 3024_0_2, 3040_0_2, 3040_1_2, 3041_0_2}",1503
020518,,Feijó ( Mercado Levante ) Avenida Doutor António Elvas,38.655163,-9.166505,"{3013_0, 3023_0, 3024_0, 3040_0, 3040_1, 3041_0}",15,"{3013_0_1, 3023_0_2, 3024_0_1, 3040_0_1, 3040_1_1, 3041_0_1}",1503
020519,,Feijó ( Zona Industrial ) Cemitério,38.656731,-9.170693,"{3013_0, 3023_0, 3024_0, 3040_0, 3040_1, 3041_0}",15,"{3013_0_1, 3023_0_2, 3024_0_1, 3040_0_1, 3040_1_1, 3041_0_1}",1503
020521,,Feijó ( Almada Fórum ) Traseiras,38.658632,-9.173934,"{3017_0, 3024_0, 3504_0}",15,"{3017_0_1, 3024_0_1, 3504_0_2}",1503
020522,,Feijó ( Almada Fórum ) Traseiras,38.658494,-9.174028,"{3017_0, 3024_0, 3504_0}",15,"{3017_0_2, 3024_0_2, 3504_0_1}",1503
020523,,Feijó Rua Henrique Mota ( Almada Fórum ),38.659524,-9.176332,"{3017_0, 3024_0, 3504_0, 3527_0, 3528_0}",15,"{3017_0_1, 3024_0_1, 3504_0_2, 3527_0_2, 3528_0_2}",1503
020524,,Feijó Rua Henrique Mota ( Almada Fórum ),38.659319,-9.176396,"{3017_0, 3024_0, 3504_0, 3527_0, 3527_1, 3528_0}",15,"{3017_0_2, 3024_0_2, 3504_0_1, 3527_0_1, 3527_1_1, 3528_0_1}",1503
020525,,Vale Mourelos ( Cruzamento Entre ( Rua António Calado ) E Rua Quinta Secundária ),38.660869,-9.181543,"{3017_0, 3024_0, 3504_0, 3527_0, 3527_1, 3528_0}",15,"{3017_0_2, 3024_0_2, 3504_0_1, 3527_0_1, 3527_1_1, 3528_0_1}",1503
020526,,Vale Mourelos ( Cruzamento Entre ( Rua António Calado ) E Rua Quinta Secundária ),38.660966,-9.181798,"{3017_0, 3024_0, 3504_0, 3527_0, 3528_0}",15,"{3017_0_1, 3024_0_1, 3504_0_2, 3527_0_2, 3528_0_2}",1503
020527,,Vale Mourelos Rua António Calado ( Rotunda ),38.659544,-9.187137,"{3017_0, 3024_0, 3504_0, 3527_0, 3527_1, 3528_0}",15,"{3017_0_2, 3024_0_2, 3504_0_1, 3527_0_1, 3527_1_1, 3528_0_1}",1503
020528,,Vale Mourelos Rua António Calado ( Rotunda ),38.659633,-9.187253,"{3017_0, 3024_0, 3504_0, 3527_0, 3528_0}",15,"{3017_0_1, 3024_0_1, 3504_0_2, 3527_0_2, 3528_0_2}",1503
020529,,Feijó ( Zona Industrial ) Cemitério,38.656451,-9.170337,"{3013_0, 3023_0, 3024_0, 3040_0, 3040_1, 3041_0}",15,"{3013_0_2, 3023_0_1, 3024_0_2, 3040_0_2, 3040_1_2, 3041_0_2}",1503
020531,,Feijó ( Rua Alembrança ) Escola Segundo E Terceiro Ciclo,38.651855,-9.163281,"{3013_0, 3040_0, 3040_1, 3517_0, 3520_0, 3706_0}",15,"{3013_0_2, 3040_0_1, 3040_0_2, 3040_1_1, 3040_1_2, 3517_0_1, 3520_0_1, 3706_0_1}",1503
020533,,Cova Da Piedade ( Largo 5 De Outubro ) Jardim,38.670696,-9.157397,"{3026_0, 3026_1, 3040_0, 3040_1, 3041_0, 3505_0, 3508_0, 3508_3, 3509_0, 3509_1, 3510_0, 3511_0, 3512_0, 3513_0, 3513_1, 3514_0, 3535_0, 3536_0, 3605_0, 3701_0, 3708_0}",15,"{3026_0_1, 3026_0_2, 3026_1_1, 3026_1_2, 3040_0_2, 3040_1_2, 3041_0_2, 3505_0_2, 3508_0_2, 3508_3_2, 3509_0_2, 3509_1_2, 3510_0_2, 3511_0_2, 3512_0_2, 3513_0_2, 3513_1_2, 3514_0_2, 3535_0_2, 3536_0_2, 3605_0_2, 3701_0_2, 3708_0_2}",1503
020535,,Cova Da Piedade Avenida Aliança Povo ( Hospital ),38.672685,-9.155143,"{3026_0, 3026_1, 3040_0, 3040_1, 3041_0, 3505_0, 3508_0, 3508_3, 3509_0, 3509_1, 3510_0, 3511_0, 3512_0, 3513_0, 3513_1, 3514_0, 3535_0, 3536_0, 3605_0, 3701_0, 3708_0}",15,"{3026_0_1, 3026_0_2, 3026_1_1, 3026_1_2, 3040_0_2, 3040_1_2, 3041_0_2, 3505_0_2, 3508_0_2, 3508_3_2, 3509_0_2, 3509_1_2, 3510_0_2, 3511_0_2, 3512_0_2, 3513_0_2, 3513_1_2, 3514_0_2, 3535_0_2, 3536_0_2, 3605_0_2, 3701_0_2, 3708_0_2}",1503
020538,,Cova Da Piedade Caramujo ( Parque Tst/etar ),38.674075,-9.153528,"{3040_0, 3040_1, 3041_0, 3505_0, 3508_0, 3508_3, 3509_0, 3509_1, 3510_0, 3511_0, 3512_0, 3513_0, 3513_1, 3514_0, 3535_0, 3536_0, 3708_0}",15,"{3040_0_2, 3040_1_2, 3041_0_2, 3505_0_2, 3508_0_2, 3508_3_2, 3509_0_2, 3509_1_2, 3510_0_2, 3511_0_2, 3512_0_2, 3513_0_2, 3513_1_2, 3514_0_2, 3535_0_2, 3536_0_2, 3708_0_2}",1503
020539,,Cruzamento Entre ( Trafaria Estrada Nacional 377 - Um ) E Rua Primeiro De Maio ( Escola ),38.669861,-9.23313,"{3014_0, 3015_0, 3021_0, 3030_0, 3708_0}",15,"{3014_0_1, 3015_0_1, 3021_0_2, 3030_0_2, 3708_0_2}",1503
020541,,Trafaria ( Cruzamento Entre ( Estrada Militar ) E Escola Básica ),38.664808,-9.231196,{3014_0},15,{3014_0_2},1503
020542,,Trafaria ( Cruzamento Entre ( Estrada Militar ) E Escola Básica ),38.664823,-9.231336,{3014_0},15,{3014_0_1},1503
020543,,Quinta Corvina ( Estrada Militar ),38.661221,-9.231677,{3014_0},15,{3014_0_1},1503
020544,,Quinta Corvina ( Estrada Militar ),38.66122,-9.23157,{3014_0},15,{3014_0_2},1503
020545,,Quinta Corvina ( Cruzamento Entre ( Estrada Militar 65 ) E Rua Vinha ),38.659686,-9.231139,{3014_0},15,{3014_0_2},1503
020546,,Quinta Corvina ( Cruzamento Entre ( Estrada Militar 65 ) E Rua Vinha ),38.65971,-9.231266,{3014_0},15,{3014_0_1},1503
020547,,Quinta Raposeira ( Rua Bela Vista 250 ),38.661781,-9.236004,{3014_0},15,{3014_0_1},1503
020548,,Quinta Raposeira ( Rua Bela Vista 250 ),38.661551,-9.235705,{3014_0},15,{3014_0_2},1503
020549,,Quinta Raposeira ( Rua Bento Gonc ( Número 78 ) ),38.66385,-9.23672,{3014_0},15,"{3014_0_1, 3014_0_2}",1503
020551,,Trafaria ( Rua Artilharia Costa ) Posto De Abastecimento,38.669862,-9.232481,"{3014_0, 3015_0, 3021_0, 3030_0, 3708_0}",15,"{3014_0_2, 3015_0_2, 3021_0_1, 3030_0_1, 3708_0_1}",1503
020553,,Rua Da Bela Vista,38.630973,-9.201508,"{3015_0, 3019_0}",15,"{3015_0_1, 3019_0_1}",1503
020555,,Lazarim ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) E Costa ( Campo Flores ) ),38.647519,-9.201587,"{3012_0, 3012_1, 3015_0, 3019_0, 3023_0, 3024_0, 3028_0, 3034_0, 3041_0, 3510_0, 3515_0, 3519_0, 3520_0}",15,"{3012_0_2, 3012_1_2, 3015_0_1, 3015_0_2, 3019_0_1, 3019_0_2, 3023_0_2, 3024_0_2, 3028_0_3, 3034_0_2, 3041_0_1, 3510_0_1, 3515_0_1, 3519_0_2, 3520_0_2}",1503
020557,,Trafaria ( Estrada Militar ) Quartel Militar 15,38.669484,-9.231889,"{3015_0, 3019_0}",15,"{3015_0_2, 3019_0_2}",1503
020558,,Trafaria ( Estrada Militar ) Quartel Militar 15,38.669514,-9.231769,"{3015_0, 3019_0}",15,"{3015_0_1, 3019_0_1}",1503
020559,,Trafaria ( Rua Artilharia Costa ) Guárda Republicana,38.670733,-9.236305,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_1, 3021_0_2, 3030_0_2, 3708_0_2}",1503
020560,,Trafaria ( Rua Artilharia Costa ) Guárda Republicana,38.670403,-9.236037,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_2, 3021_0_1, 3030_0_1, 3708_0_1}",1503
020561,,Trafaria Avenida Afonso Albuquerque ( Estrada Nacional 10 - - Um ) B Pescad,38.668701,-9.239165,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_1, 3021_0_2, 3030_0_2, 3708_0_2}",1503
020563,,Trafaria ( Estrada Nacional 10 - - Um ) Avenida Afonso Albuquerque 123,38.665195,-9.242847,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_1, 3021_0_2, 3030_0_2, 3708_0_2}",1503
020565,,Costa Da Caparíca ( Estrada Nacional 10 - - Um Avenida Afonso Albuquerque 113 ),38.662182,-9.242847,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_1, 3021_0_2, 3030_0_2, 3708_0_2}",1503
020567,,Cóva Vapor Rua Mário Viegas ( Portão Mar ),38.66516,-9.246249,{3015_0},15,{3015_0_2},1503
020568,,Cóva Vapor Rua Mário Viegas ( Portão Mar ),38.665343,-9.246194,{3015_0},15,{3015_0_1},1503
020569,,Cova Vapor ( Rua Parque 149 ) Posto E. D. P.,38.664669,-9.254807,{3015_0},15,"{3015_0_1, 3015_0_2}",1503
020571,,São João Da Caparíca ( Avenida Afonso De Albuquerque 129 ),38.660483,-9.241955,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_2, 3021_0_2, 3030_0_2, 3708_0_2}",1503
020573,,São João Da Caparíca ( Estrada Nacional 10 - - Um ) Avenida Afonso Albuquerque 129,38.660521,-9.241691,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_2, 3021_0_1, 3030_0_1, 3708_0_1}",1503
020575,,Costa Da Caparíca ( Estrada Nacional 10 - - Um ) Campo Pepita,38.662834,-9.24293,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_2, 3021_0_1, 3030_0_1, 3708_0_1}",1503
020577,,Trafaria ( Estrada Nacional 10 - - Um ) São Pedro Trafaria 123,38.665134,-9.242547,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_2, 3021_0_1, 3030_0_1, 3708_0_1}",1503
020579,,Trafaria ( Estrada Nacional 10 - - Um ) B Pescadores ( Escola ),38.669082,-9.238567,"{3015_0, 3021_0, 3030_0, 3708_0}",15,"{3015_0_2, 3021_0_1, 3030_0_1, 3708_0_1}",1503
020581,,Rua Da Bica,38.630888,-9.201583,"{3015_0, 3019_0}",15,"{3015_0_2, 3019_0_2}",1503
020583,,Lazarim ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Vale Figueira ),38.647442,-9.198149,"{3017_0, 3023_0, 3507_0, 3510_0, 3515_0, 3520_0, 3524_0, 3704_0, 3716_0}",15,"{3017_0_2, 3023_0_2, 3507_0_1, 3510_0_1, 3515_0_1, 3520_0_2, 3524_0_1, 3704_0_2, 3716_0_1}",1503
020584,,Lazarim ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Vale Figueira ),38.647137,-9.198329,"{3017_0, 3023_0, 3507_0, 3510_0, 3515_0, 3520_0, 3524_0, 3704_0, 3716_0}",15,"{3017_0_1, 3023_0_1, 3507_0_2, 3510_0_2, 3515_0_2, 3520_0_1, 3524_0_2, 3704_0_1, 3716_0_2}",1503
020585,,Sobreda ( Cruzamento Entre ( Rua J F Dias 25 ) E Quinta Francesa ),38.647688,-9.19655,"{3017_0, 3027_0, 3510_0, 3515_0}",15,"{3017_0_2, 3027_0_2, 3510_0_1, 3515_0_1}",1503
020586,,Sobreda ( Cruzamento Entre ( Rua J F Dias 25 ) E Quinta Francesa ),38.647618,-9.196478,"{3017_0, 3027_0, 3510_0, 3515_0}",15,"{3017_0_1, 3027_0_1, 3510_0_2, 3515_0_2}",1503
020587,,Sobreda Rua Petrónio Amor Barros ( Junta De Freguesia ),38.645795,-9.188927,"{3017_0, 3027_0}",15,"{3017_0_2, 3027_0_2}",1503
020588,,Sobreda Rua Petrónio Amor Barros ( Junta De Freguesia ),38.645749,-9.189022,"{3017_0, 3027_0}",15,"{3017_0_1, 3027_0_1}",1503
020589,,Sobreda Rua Petrónio Á Barros ( Igreja ),38.644686,-9.185394,"{3017_0, 3027_0}",15,"{3017_0_2, 3027_0_2}",1503
020590,,Sobreda Rua Petrónio Á Barros ( Igreja ),38.64465,-9.185599,"{3017_0, 3027_0}",15,"{3017_0_1, 3027_0_1}",1503
020591,,Sobreda ( Estrada Nacional 10 - - Um ) Quinta Da Caneira,38.648954,-9.18456,"{3017_0, 3023_0, 3510_0, 3515_0, 3520_0}",15,"{3017_0_1, 3023_0_2, 3510_0_1, 3515_0_1, 3520_0_2}",1503
020592,,Sobreda ( Estrada Nacional 10 - - Um ) Quinta Da Caneira,38.648598,-9.183576,"{3017_0, 3023_0, 3510_0, 3515_0, 3520_0}",15,"{3017_0_2, 3023_0_1, 3510_0_2, 3515_0_2, 3520_0_1}",1503
020593,,Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Texugo ( Rotunda ) ),38.650419,-9.188672,"{3017_0, 3041_0, 3504_0}",15,"{3017_0_2, 3041_0_1, 3504_0_1}",1503
020594,,Sobreda ( Cruzamento Entre ( Estrada Nacional 10 - - Um ) ) E Texugo ( Rotunda ) ),38.650486,-9.188611,"{3017_0, 3041_0, 3504_0}",15,"{3017_0_1, 3041_0_2, 3504_0_2}",1503
020595,,Alto Índio ( Estrada Alto Índio 2 ),38.652754,-9.185935,"{3017_0, 3027_0, 3041_0, 3504_0, 3704_0, 3716_0}",15,"{3017_0_1, 3027_0_2, 3041_0_2, 3504_0_2, 3704_0_1, 3716_0_2}",1503
020596,,Alto Índio ( Estrada Alto Índio 2 ),38.652794,-9.18607,"{3017_0, 3027_0, 3041_0, 3504_0, 3704_0, 3716_0}",15,"{3017_0_2, 3027_0_1, 3041_0_1, 3504_0_1, 3704_0_2, 3716_0_1}",1503
020597,,Rua Alto Índio 4 ( Polidesportivo ),38.654127,-9.183023,"{3017_0, 3041_0, 3504_0, 3704_0, 3716_0}",15,"{3017_0_1, 3041_0_2, 3504_0_2, 3704_0_1, 3716_0_2}",1503
020598,,Rua Alto Índio 4 ( Polidesportivo ),38.65398,-9.183317,"{3017_0, 3027_0, 3041_0, 3504_0, 3704_0, 3716_0}",15,"{3017_0_2, 3027_0_1, 3041_0_1, 3504_0_1, 3704_0_2, 3716_0_1}",1503
020599,,Feijó ( Vale Mourelos 3 ),38.654871,-9.178316,"{3017_0, 3041_0, 3504_0, 3704_0, 3716_0}",15,"{3017_0_1, 3041_0_2, 3504_0_2, 3704_0_1, 3716_0_2}",1503
020600,,Feijó ( Vale Mourelos 3 ),38.654978,-9.178406,"{3017_0, 3041_0, 3504_0, 3704_0, 3716_0}",15,"{3017_0_2, 3041_0_1, 3504_0_1, 3704_0_2, 3716_0_1}",1503
020601,,Feijó ( Externato/ Cemitério ),38.656485,-9.173041,"{3017_0, 3041_0, 3504_0, 3704_0, 3716_0}",15,"{3017_0_1, 3041_0_2, 3504_0_2, 3704_0_1, 3716_0_2}",1503
020603,,Sobreda Avenida República ( Centro Comercial V Atlântico ),38.64798,-9.183472,"{3017_0, 3041_0, 3504_0}",15,"{3017_0_2, 3041_0_1, 3504_0_1}",1503
020605,,Sobreda ( Rua Jaime Ferreira Dias 5 ),38.647016,-9.192566,"{3017_0, 3027_0, 3510_0, 3515_0}",15,"{3017_0_2, 3027_0_2, 3510_0_1, 3515_0_1}",1503
020606,,Sobreda ( Rua Jaime Ferreira Dias 5 ),38.646899,-9.192446,"{3017_0, 3027_0, 3510_0, 3515_0}",15,"{3017_0_1, 3027_0_1, 3510_0_2, 3515_0_2}",1503
020607,,Vale Figueira ( Rua Vale Figueira ) Cabine E. D. P.,38.637753,-9.175312,"{3018_0, 3040_0, 3516_0, 3706_0}",15,"{3018_0_1, 3040_0_2, 3516_0_1, 3706_0_1}",1503
020609,,Rua Vale Figueira 81 ( Hospital Veterinário ),38.640583,-9.175502,"{3018_0, 3024_0, 3040_0, 3040_1, 3504_0, 3516_0, 3519_0, 3706_0}",15,"{3018_0_1, 3024_0_1, 3040_0_2, 3040_1_2, 3504_0_2, 3516_0_1, 3519_0_1, 3706_0_1}",1503
020611,,Sobreda ( Estrada Nacional 10 - - Um ) Pista Municipal Atletismo,38.646199,-9.17508,"{3018_0, 3023_0, 3510_0, 3515_0, 3520_0}",15,"{3018_0_1, 3023_0_2, 3510_0_1, 3515_0_1, 3520_0_2}",1503
020612,,Sobreda ( Estrada Nacional 10 - - Um ) Pista Municipal Atletismo,38.646133,-9.175172,"{3018_0, 3023_0, 3510_0, 3515_0, 3520_0}",15,"{3018_0_2, 3023_0_1, 3510_0_2, 3515_0_2, 3520_0_1}",1503
020613,,Sobreda ( Estrada Nacional 10 - - Um 7 Á ) Bairro São João,38.648547,-9.178273,"{3018_0, 3023_0, 3510_0, 3515_0, 3520_0}",15,"{3018_0_1, 3023_0_2, 3510_0_1, 3515_0_1, 3520_0_2}",1503
020614,,Sobreda ( Estrada Nacional 10 - - Um 7 Á ) Bairro São João,38.648469,-9.178406,"{3018_0, 3023_0, 3027_0, 3510_0, 3515_0, 3520_0}",15,"{3018_0_2, 3023_0_1, 3027_0_2, 3510_0_2, 3515_0_2, 3520_0_1}",1503
020615,,Sobreda ( Rua Manuel Parada ) Escola Secundária,38.64784,-9.184931,{3018_0},15,"{3018_0_1, 3018_0_2}",1503
020617,,Sobreda Avenida República ( Centro Comercial ),38.648257,-9.183246,"{3018_0, 3027_0, 3041_0, 3504_0}",15,"{3018_0_2, 3027_0_1, 3027_0_2, 3041_0_2, 3504_0_2}",1503
020619,,Vale Figueira ( Cruzamento Entre ( Rua General Humberto Delgado ) E Rua Povo ),38.64246,-9.174295,"{3018_0, 3024_0, 3040_0, 3040_1, 3504_0, 3516_0, 3519_0, 3706_0}",15,"{3018_0_2, 3024_0_2, 3040_0_1, 3040_1_1, 3504_0_1, 3516_0_2, 3519_0_2, 3706_0_2}",1503
020621,,Vale Fig ( Cruzamento Entre ( Rua Vale Figueira ) E Rua Lusíadas ),38.639746,-9.175802,"{3018_0, 3040_0, 3516_0, 3706_0}",15,"{3018_0_2, 3040_0_1, 3516_0_2, 3706_0_2}",1503
020623,,Rua Vale Do Fetal,38.632559,-9.187477,{3020_0},15,"{3020_0_1, 3020_0_2}",1503
020625,,Rua 31 De Janeiro 1891,38.633035,-9.185451,{3020_0},15,"{3020_0_1, 3020_0_2}",1503
020627,,Vale Fetal ( Cruzamento Entre ( Rua Sidónio Pais ) E Travessa Wanda R ),38.631605,-9.182234,"{3020_0, 3040_1, 3504_0}",15,"{3020_0_1, 3020_0_2, 3040_1_1, 3504_0_1}",1503
020629,,Rua Da Quinta Nova,38.626583,-9.190254,{3020_0},15,"{3020_0_1, 3020_0_2}",1503
020631,,Rua Fernando Namora ( Desportivo Recreativo Quinta Nova ),38.62941,-9.192605,{3020_0},15,"{3020_0_1, 3020_0_2}",1503
020633,,Rua Ver O Mar,38.631269,-9.204641,{3020_0},15,{3020_0_2},1503
020634,,Rua Ver O Mar,38.631346,-9.204595,{3020_0},15,{3020_0_1},1503
020635,,Rua Augusto Rosa,38.628679,-9.204272,{3020_0},15,{3020_0_1},1503
020636,,Rua Augusto Rosa,38.628599,-9.204035,{3020_0},15,{3020_0_2},1503
020637,,Costa Da Caparíca ( Torre Argolas ) Terminál ( P 1 ),38.640597,-9.230326,"{3022_0, 3023_0}",15,"{3022_0_1, 3022_0_2, 3023_0_1, 3023_0_2}",1503
020639,,Cruzamento Entre ( Avenida Doutora Aresta Branco ) E Rua Ercília Costa,38.643519,-9.2326,"{3011_0, 3022_0, 3023_0, 3024_0}",15,"{3011_0_2, 3022_0_1, 3023_0_1, 3024_0_1}",1503
020641,,Costa Da Caparíca ( I. C. 20 ) Cemitério,38.64665,-9.230673,"{3022_0, 3023_0, 3024_0, 3025_0, 3709_0, 3710_0}",15,"{3022_0_1, 3023_0_1, 3024_0_1, 3025_0_1, 3709_0_1, 3710_0_1}",1503
020643,,Capuchos ( Estrada Nacional 10 - - Um ) 738 ( Rotunda ),38.647195,-9.22416,"{3022_0, 3023_0, 3024_0, 3519_0, 3520_0}",15,"{3022_0_1, 3023_0_1, 3024_0_1, 3519_0_1, 3520_0_1}",1503
020644,,Capuchos ( Estrada Nacional 10 - - Um ) 738 ( Rotunda ),38.647231,-9.223779,"{3022_0, 3023_0, 3024_0, 3519_0, 3520_0}",15,"{3022_0_2, 3023_0_2, 3024_0_2, 3519_0_2, 3520_0_2}",1503
020645,,Santo António Capuchos ( Estrada Nacional 10 - - Um ) 703,38.646447,-9.219628,"{3022_0, 3023_0, 3024_0, 3519_0, 3520_0}",15,"{3022_0_1, 3023_0_1, 3024_0_1, 3519_0_1, 3520_0_1}",1503
020646,,Santo António Capuchos ( Estrada Nacional 10 - - Um ) 703,38.646529,-9.219641,"{3022_0, 3023_0, 3024_0, 3519_0, 3520_0}",15,"{3022_0_2, 3023_0_2, 3024_0_2, 3519_0_2, 3520_0_2}",1503
020647,,Estrelinha ( Estrada Nacional 10 - - Um 674 ) Capuchos,38.645907,-9.216491,"{3022_0, 3023_0, 3024_0, 3519_0, 3520_0}",15,"{3022_0_1, 3023_0_1, 3024_0_1, 3519_0_1, 3520_0_1}",1503
